City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Ahipara,NZ,2020-02-19 23:34:33,-35.17,173.17,91.99,68,33,10.71
271,Seoul,KR,2020-02-19 23:34:03,37.57,126.98,32.0,86,1,2.24
272,Abu Dhabi,AE,2020-02-19 23:34:33,24.47,54.37,68.0,88,100,2.24
273,Berbera,SO,2020-02-19 23:34:34,10.44,45.01,76.44,81,42,8.72
274,Portland,US,2020-02-19 23:30:05,45.52,-122.68,57.99,32,1,19.46
275,Garowe,SO,2020-02-19 23:34:34,8.41,48.48,68.56,87,28,8.97
276,Marawi,PH,2020-02-19 23:34:34,8.0,124.29,75.0,83,36,7.0
277,Kirkuk,IQ,2020-02-19 23:34:35,35.47,44.39,56.21,61,83,27.76
278,Noumea,NC,2020-02-19 23:34:35,-22.28,166.46,86.0,58,20,10.29
279,Ust-Kut,RU,2020-02-19 23:34:35,56.79,105.77,4.8,97,98,4.21
280,Santa Cruz,BO,2020-02-19 23:34:02,-17.8,-63.17,82.4,74,75,6.93
281,Mackay,AU,2020-02-19 23:34:36,-21.15,149.2,91.99,74,27,5.82
282,Waipawa,NZ,2020-02-19 23:34:36,-41.41,175.52,69.01,82,98,8.05
283,Corner Brook,CA,2020-02-19 23:34:36,48.97,-57.95,28.4,79,90,19.46
284,Half Moon Bay,US,2020-02-19 23:31:07,37.46,-122.43,69.01,59,40,5.82
285,Flinders,AU,2020-02-19 23:34:36,-34.58,150.86,80.01,43,0,8.05
286,Vanimo,PG,2020-02-19 23:34:37,-2.67,141.3,81.16,72,100,10.56
287,Saldanha,ZA,2020-02-19 23:34:37,-33.01,17.94,66.2,88,11,14.99
288,Saint-Augustin,CA,2020-02-19 23:34:37,51.23,-58.65,24.58,92,99,19.08
289,Tessalit,ML,2020-02-19 23:34:38,20.2,1.01,67.3,13,4,13.76
290,Chitungwiza,ZW,2020-02-19 23:34:38,-18.01,31.08,60.96,95,34,3.94
291,Meulaboh,ID,2020-02-19 23:34:38,4.14,96.13,80.13,84,64,7.14
292,Pangnirtung,CA,2020-02-19 23:34:38,66.15,-65.71,-29.2,66,20,0.98
293,Cockburn Town,TC,2020-02-19 23:34:38,21.46,-71.14,78.04,78,13,18.57
294,Brae,GB,2020-02-19 23:34:39,60.4,-1.35,44.6,87,100,27.51
295,Woodward,US,2020-02-19 23:34:39,36.43,-99.39,42.8,55,90,9.17
296,Menongue,AO,2020-02-19 23:34:39,-14.66,17.69,64.17,95,100,7.96
297,Puerto Escondido,MX,2020-02-19 23:34:39,15.85,-97.07,86.0,84,5,6.93
298,Grave,NL,2020-02-19 23:34:39,51.76,5.74,44.6,93,90,16.11
299,Elhovo,BG,2020-02-19 23:34:40,42.17,26.57,42.8,100,75,4.7
300,Madison,US,2020-02-19 23:33:55,34.73,-86.57,51.8,61,75,9.17
301,Sinnamary,GF,2020-02-19 23:34:40,5.38,-52.95,78.33,76,99,18.43
302,Nagato,JP,2020-02-19 23:34:40,34.38,131.2,44.6,81,75,2.24
303,Pandan,PH,2020-02-19 23:34:41,14.05,124.17,77.43,78,90,23.85
304,Atasu,KZ,2020-02-19 23:34:41,48.68,71.64,10.31,68,27,5.17
305,Ratnagiri,IN,2020-02-19 23:34:41,16.98,73.3,66.92,64,26,1.52
306,Znamenskoye,RU,2020-02-19 23:34:41,57.13,73.83,31.98,95,100,6.91
307,Ostersund,SE,2020-02-19 23:34:41,63.18,14.64,21.0,85,0,5.82
308,Moerai,PF,2020-02-19 23:34:42,-22.43,-151.33,81.32,77,100,9.42
309,Cozumel,MX,2020-02-19 23:34:23,20.51,-86.95,82.4,74,40,9.17
310,Llanes,ES,2020-02-19 23:34:42,43.42,-4.75,43.0,97,40,3.0
311,Nyurba,RU,2020-02-19 23:34:42,63.28,118.33,2.44,93,100,6.76
312,Kihei,US,2020-02-19 23:34:13,20.79,-156.47,80.6,54,40,33.33
313,Kangaatsiaq,GL,2020-02-19 23:34:43,68.31,-53.46,7.68,88,100,8.14
314,Port Blair,IN,2020-02-19 23:34:43,11.67,92.75,79.81,84,23,16.49
315,Ginir,ET,2020-02-19 23:34:43,7.13,40.7,61.84,55,7,4.03
316,Touros,BR,2020-02-19 23:34:44,-5.2,-35.46,75.2,100,40,6.93
317,Muzhi,RU,2020-02-19 23:34:44,65.37,64.67,25.68,86,99,1.03
318,Beringovskiy,RU,2020-02-19 23:34:44,63.05,179.32,-11.45,85,0,19.8
319,Kachug,RU,2020-02-19 23:34:44,53.96,105.88,7.9,95,100,1.92
320,Esmeralda,CU,2020-02-19 23:34:44,21.85,-78.12,80.6,74,20,18.34
321,Dom Pedrito,BR,2020-02-19 23:34:45,-30.98,-54.67,69.78,57,0,5.44
322,Sitka,US,2020-02-19 23:33:03,57.05,-135.33,41.0,73,90,6.93
323,Jurbarkas,LT,2020-02-19 23:34:45,55.08,22.77,38.68,95,97,7.56
324,Urusha,RU,2020-02-19 23:34:45,54.05,122.9,-7.64,86,0,1.19
325,Upernavik,GL,2020-02-19 23:34:46,72.79,-56.15,-3.69,93,97,6.29
326,Sobolevo,RU,2020-02-19 23:34:46,54.43,31.9,34.34,87,100,6.8
327,Matamoros,MX,2020-02-19 23:34:46,25.53,-103.25,89.6,19,5,4.7
328,Fort Nelson,CA,2020-02-19 23:34:46,58.81,-122.7,15.8,85,75,2.84
329,Tilichiki,RU,2020-02-19 23:34:47,60.47,166.1,-14.13,88,0,9.26
330,Mosquera,CO,2020-02-19 23:32:43,4.71,-74.23,64.4,55,40,2.24
331,Cayenne,GF,2020-02-19 23:30:02,4.93,-52.33,78.8,78,75,8.05
332,Wairoa,NZ,2020-02-19 23:34:47,-39.03,177.37,73.99,67,74,8.01
333,Talaya,RU,2020-02-19 23:34:47,61.38,152.75,-20.7,98,100,1.43
334,Ilhabela,BR,2020-02-19 23:34:48,-23.78,-45.36,81.73,83,89,3.2
335,Maneadero,MX,2020-02-19 23:34:48,31.72,-116.57,62.01,81,0,1.99
336,Mana,GF,2020-02-19 23:34:48,5.66,-53.78,73.58,87,92,3.51
337,Urucara,BR,2020-02-19 23:34:48,-2.54,-57.76,75.34,89,100,1.83
338,Meteti,PA,2020-02-19 23:34:48,8.5,-77.98,78.33,80,10,7.83
339,Codrington,AU,2020-02-19 23:34:49,-38.27,141.97,58.73,74,100,14.67
340,Mayo,US,2020-02-19 23:34:49,38.89,-76.51,48.2,33,1,10.29
341,Corat,AZ,2020-02-19 23:34:49,40.57,49.71,44.6,100,95,6.93
342,Saint-Michel-Des-Saints,CA,2020-02-19 23:34:49,46.68,-73.92,9.0,5,100,1.01
343,Guider,CM,2020-02-19 23:34:50,9.93,13.95,72.66,19,18,10.09
344,Pitelino,RU,2020-02-19 23:34:50,54.58,41.81,29.98,95,83,8.9
345,Oromocto,CA,2020-02-19 23:34:50,45.84,-66.48,24.8,38,1,14.99
346,Maragogi,BR,2020-02-19 23:34:50,-9.01,-35.22,82.04,78,98,14.61
347,Ulladulla,AU,2020-02-19 23:34:51,-35.35,150.47,69.8,43,0,8.05
348,Smolenka,RU,2020-02-19 23:34:51,52.14,113.5,-2.2,84,96,2.33
349,Jinchang,CN,2020-02-19 23:34:52,38.5,102.17,17.62,62,100,8.88
350,Adrar,MR,2020-02-19 23:34:52,20.5,-10.07,70.86,13,10,9.95
351,Bilma,NE,2020-02-19 23:34:52,18.69,12.92,60.98,30,0,5.99
352,Pascagoula,US,2020-02-19 23:34:52,30.37,-88.56,64.4,82,90,12.75
353,Mao,ES,2020-02-19 23:34:52,39.89,4.27,48.2,81,0,5.82
354,Paamiut,GL,2020-02-19 23:34:53,61.99,-49.67,2.44,58,43,8.14
355,Miraflores,MX,2020-02-19 23:34:53,19.22,-98.81,87.8,7,5,5.82
356,Camana,PE,2020-02-19 23:34:53,-16.62,-72.71,67.33,89,100,5.08
357,Jalu,LY,2020-02-19 23:34:53,29.03,21.55,54.0,70,0,6.35
358,El Dorado,US,2020-02-19 23:34:54,33.21,-92.67,48.2,93,90,4.7
359,Quebec,CA,2020-02-19 23:34:54,46.81,-71.21,12.99,47,20,17.22
360,Guilin,CN,2020-02-19 23:34:54,25.28,110.29,55.4,82,90,2.24
361,Birao,CF,2020-02-19 23:34:55,10.28,22.79,74.44,23,11,10.92
362,High Level,CA,2020-02-19 23:34:55,58.52,-117.14,21.2,57,75,6.93
363,Olafsvik,IS,2020-02-19 23:34:55,64.89,-23.71,34.81,86,100,42.23
364,Sioux Lookout,CA,2020-02-19 23:30:39,50.1,-91.92,1.4,54,5,8.05
365,Aldan,RU,2020-02-19 23:34:55,58.6,125.39,-6.5,92,100,6.38
366,Mweka,CD,2020-02-19 23:34:56,-4.85,21.57,69.51,99,5,1.36
367,Altay,CN,2020-02-19 23:34:56,47.87,88.12,0.34,85,97,4.41
368,Robertsport,LR,2020-02-19 23:34:56,6.75,-11.37,82.87,83,14,12.64
369,Nouadhibou,MR,2020-02-19 23:34:56,20.93,-17.03,66.2,72,0,17.22
370,Abu Samrah,SY,2020-02-19 23:34:57,35.3,37.18,47.46,86,5,10.71
371,Ondjiva,AO,2020-02-19 23:34:57,-17.07,15.73,73.29,36,100,13.11
372,La Mira,MX,2020-02-19 23:34:57,18.04,-102.33,81.46,59,0,7.02
373,Savalou,BJ,2020-02-19 23:34:57,7.93,1.98,78.44,74,0,4.83
374,Kananga,CD,2020-02-19 23:34:57,-5.9,22.42,68.76,97,24,2.89
375,Mojo,ET,2020-02-19 23:34:58,8.6,39.12,62.96,54,50,4.07
376,The Valley,AI,2020-02-19 23:34:58,18.22,-63.06,78.8,69,20,14.99
377,Pedernales,DO,2020-02-19 23:34:58,18.04,-71.74,80.6,74,75,9.17
378,Naberera,TZ,2020-02-19 23:34:58,-4.2,36.93,65.73,94,43,3.67
379,Shahreza,IR,2020-02-19 23:34:59,32.03,51.88,47.66,63,100,3.02
380,Krasne,UA,2020-02-19 23:34:59,49.91,24.61,39.2,69,78,8.95
381,Cooma,AU,2020-02-19 23:34:59,-36.23,149.13,55.4,71,90,11.41
382,Delemont,CH,2020-02-19 23:35:00,47.36,7.34,43.0,70,75,8.05
383,Taksimo,RU,2020-02-19 23:35:00,56.34,114.88,-14.03,99,98,1.45
384,Sibolga,ID,2020-02-19 23:35:00,1.74,98.78,70.36,88,22,4.56
385,Bata,GQ,2020-02-19 23:35:00,1.86,9.77,75.36,94,66,2.84
386,Shelburne,CA,2020-02-19 23:35:01,44.08,-80.2,23.0,57,90,13.87
387,Kahta,TR,2020-02-19 23:35:01,37.79,38.62,41.0,86,5,8.05
388,Hualmay,PE,2020-02-19 23:35:01,-11.1,-77.61,73.31,75,95,6.15
389,Kununurra,AU,2020-02-19 23:35:01,-15.77,128.73,84.2,79,62,8.05
390,Yunhe,CN,2020-02-19 23:35:01,34.08,119.72,39.36,84,0,4.68
391,Lompoc,US,2020-02-19 23:35:02,34.64,-120.46,64.99,63,1,16.11
392,Clyde River,CA,2020-02-19 23:35:02,70.47,-68.59,-13.0,83,75,8.05
393,Marondera,ZW,2020-02-19 23:35:02,-18.19,31.55,60.12,96,25,3.71
394,Raudeberg,NO,2020-02-19 23:35:03,61.99,5.14,42.01,66,80,25.28
395,Cedar City,US,2020-02-19 23:34:00,37.68,-113.06,42.8,33,1,8.05
396,Itaituba,BR,2020-02-19 23:35:03,-4.28,-55.98,74.23,97,100,1.88
397,Haines Junction,CA,2020-02-19 23:35:03,60.75,-137.51,22.26,92,62,15.14
398,Sabirabad,AZ,2020-02-19 23:35:04,40.01,48.48,42.8,87,90,4.07
399,Bykovo,RU,2020-02-19 23:35:04,55.64,38.08,39.0,93,31,6.71
400,Shubarkuduk,KZ,2020-02-19 23:35:04,49.14,56.49,21.22,81,28,12.41
401,Hobyo,SO,2020-02-19 23:35:04,5.35,48.53,76.51,83,52,9.55
402,Buraydah,SA,2020-02-19 23:35:05,26.33,43.98,62.6,59,40,5.82
403,Amapa,BR,2020-02-19 23:35:05,1.0,-52.0,73.02,92,100,3.04
404,Bonthe,SL,2020-02-19 23:35:05,7.53,-12.51,79.02,88,17,6.82
405,Kibala,TD,2020-02-19 23:35:05,9.11,18.35,80.6,21,9,6.93
406,Hokitika,NZ,2020-02-19 23:35:05,-42.72,170.97,62.91,78,100,8.37
407,Iturama,BR,2020-02-19 23:35:06,-19.73,-50.2,75.22,80,94,1.72
408,Hirado,JP,2020-02-19 23:35:06,33.36,129.55,50.0,66,75,4.7
409,Kuliyapitiya,LK,2020-02-19 23:35:06,7.47,80.04,75.2,83,5,9.17
410,Chapais,CA,2020-02-19 23:35:06,49.78,-74.85,-13.0,69,40,8.05
411,Balabac,PH,2020-02-19 23:35:07,7.99,117.06,81.18,75,10,20.02
412,Zhaotong,CN,2020-02-19 23:35:07,27.32,103.72,36.64,91,0,1.83
413,Koslan,RU,2020-02-19 23:35:07,63.46,48.9,32.68,98,100,8.75
414,Urengoy,RU,2020-02-19 23:35:07,65.97,78.37,31.21,98,100,10.51
415,Muros,ES,2020-02-19 23:35:07,42.78,-9.06,53.01,93,0,3.36
416,Kovdor,RU,2020-02-19 23:35:08,67.57,30.48,4.05,88,0,3.24
417,Sao Miguel Do Araguaia,BR,2020-02-19 23:35:08,-13.28,-50.16,76.14,88,99,0.4
418,Palu,ID,2020-02-19 23:35:08,-0.89,119.87,72.72,84,96,1.66
419,Porto Seguro,BR,2020-02-19 23:35:09,-16.45,-39.06,78.8,78,25,3.36
420,Tautira,PF,2020-02-19 23:35:09,-17.73,-149.15,84.2,74,40,11.41
421,Araguacu,BR,2020-02-19 23:35:09,-12.93,-49.83,75.97,86,100,3.65
422,Kutum,SD,2020-02-19 23:35:09,14.2,24.67,56.5,35,84,7.2
423,Konstantinovka,RU,2020-02-19 23:35:09,49.62,127.98,3.56,90,17,2.82
424,Avera,US,2020-02-19 23:35:10,33.19,-82.53,55.4,81,90,11.41
425,Santa Maria,BR,2020-02-19 23:35:10,-29.68,-53.81,78.8,57,0,2.24
426,Besikduzu,TR,2020-02-19 23:35:10,41.05,39.23,46.4,87,20,8.05
427,Dongkan,CN,2020-02-19 23:35:10,34.0,119.83,40.32,81,0,4.47
428,Ilebo,CD,2020-02-19 23:35:10,-4.32,20.58,70.05,99,21,1.88
429,Nantucket,US,2020-02-19 23:32:10,41.28,-70.1,39.2,41,1,12.75
430,Tambopata,PE,2020-02-19 23:35:11,-12.73,-69.18,33.8,100,20,2.24
431,Gobabis,NA,2020-02-19 23:35:11,-22.45,18.97,71.42,74,91,3.78
432,Aykhal,RU,2020-02-19 23:35:11,66.0,111.5,5.0,84,100,6.71
433,Quatre Cocos,MU,2020-02-19 23:35:12,-20.21,57.76,77.0,78,40,16.51
434,Inhambane,MZ,2020-02-19 23:35:12,-23.86,35.38,81.43,75,49,8.19
435,Grand-Santi,GF,2020-02-19 23:35:12,4.25,-54.38,71.53,90,57,3.44
436,Zakamensk,RU,2020-02-19 23:35:13,50.37,103.29,1.13,90,72,2.86
437,Barroso,BR,2020-02-19 23:35:13,-21.19,-43.98,69.8,83,94,1.12
438,San Jeronimo,PE,2020-02-19 23:35:13,-11.95,-75.28,47.25,81,100,3.65
439,Inirida,CO,2020-02-19 23:35:13,3.87,-67.92,80.78,79,88,2.84
440,Jadu,LY,2020-02-19 23:35:13,31.95,12.03,49.71,74,0,0.72
441,Lahaina,US,2020-02-19 23:35:14,20.88,-156.68,80.6,57,20,13.87
442,Mangrol,IN,2020-02-19 23:35:14,21.12,70.12,75.79,66,0,7.52
443,Xuddur,SO,2020-02-19 23:35:14,4.12,43.89,72.12,86,55,13.29
444,Karasjok,NO,2020-02-19 23:35:14,69.47,25.51,26.6,68,75,32.21
445,Pitimbu,BR,2020-02-19 23:35:15,-7.47,-34.81,80.6,78,100,5.82
446,Uhlove,UA,2020-02-19 23:35:15,44.82,33.6,43.9,90,100,2.77
447,Marion,US,2020-02-19 23:33:55,39.77,-86.16,37.99,55,75,8.05
448,Minab,IR,2020-02-19 23:35:15,27.15,57.08,62.6,63,81,2.24
449,Kamenka,RU,2020-02-19 23:35:16,51.32,42.77,34.0,94,99,1.99
450,Khuzhir,RU,2020-02-19 23:35:16,53.19,107.34,15.98,94,100,1.23
451,Dharchula,IN,2020-02-19 23:35:16,29.85,80.53,33.17,45,100,10.89
452,Goderich,CA,2020-02-19 23:35:16,43.75,-81.72,26.01,42,99,10.89
453,Chacabuco,AR,2020-02-19 23:33:10,-34.64,-60.47,69.01,83,0,8.48
454,Mandalgovi,MN,2020-02-19 23:35:17,45.76,106.27,11.25,91,50,17.94
455,Abu Kamal,SY,2020-02-19 23:35:17,34.45,40.92,53.58,78,99,18.61
456,Aden,YE,2020-02-19 23:35:17,12.78,45.04,73.78,76,0,7.47
457,Yulara,AU,2020-02-19 23:35:18,-25.24,130.99,77.0,17,62,13.87
458,Los Llanos De Aridane,ES,2020-02-19 23:35:18,28.66,-17.92,64.4,68,90,16.11
459,Tevaitoa,PF,2020-02-19 23:35:18,-16.78,-151.5,83.48,74,100,17.74
460,Tiznit,MA,2020-02-19 23:35:18,29.58,-9.5,59.22,61,0,1.3
461,Bandar-E Lengeh,IR,2020-02-19 23:35:19,26.56,54.88,73.24,57,64,14.85
462,Alofi,NU,2020-02-19 23:35:19,-19.06,-169.92,86.0,66,75,14.99
463,Shingu,JP,2020-02-19 23:35:19,33.73,135.98,44.6,52,75,8.05
464,Ugoofaaru,MV,2020-02-19 23:35:19,5.67,73.0,80.62,72,1,13.02
465,Antofagasta,CL,2020-02-19 23:34:49,-23.65,-70.4,68.0,82,40,11.41
466,Kinkala,CG,2020-02-19 23:35:20,-4.36,14.76,73.4,94,73,2.19
467,Balclutha,NZ,2020-02-19 23:35:20,-46.23,169.75,60.01,82,88,11.99
468,Huarmey,PE,2020-02-19 23:35:20,-10.07,-78.15,73.74,72,89,4.5
469,Hella,NO,2020-02-19 23:35:21,67.2,14.43,24.01,73,0,18.34
470,Ochamchira,GE,2020-02-19 23:35:21,42.71,41.47,45.32,86,0,7.47
471,Manggar,ID,2020-02-19 23:35:21,-2.88,108.27,82.96,79,100,20.22
472,Huadian,CN,2020-02-19 23:35:21,42.96,126.75,10.67,91,0,2.77
473,Jiaojiang,CN,2020-02-19 23:35:21,28.68,121.44,52.0,88,36,4.45
474,Mayumba,GA,2020-02-19 23:35:22,-3.43,10.66,82.54,81,94,7.83
475,Zabol,AF,2020-02-19 23:35:22,32.25,67.25,23.32,81,0,4.99
476,Dolinsk,RU,2020-02-19 23:35:22,47.35,142.8,6.8,92,20,3.02
477,Piopio,NZ,2020-02-19 23:35:22,-38.47,175.02,82.99,41,7,5.01
478,Casper,US,2020-02-19 23:34:10,42.87,-106.31,19.99,72,1,4.7
479,Khonsa,IN,2020-02-19 23:35:23,27.02,95.57,54.34,91,65,2.75
480,Warrnambool,AU,2020-02-19 23:35:23,-38.38,142.48,59.0,84,100,13.67
481,Carmen De Apicala,CO,2020-02-19 23:35:23,4.15,-74.72,86.0,42,75,5.82
482,Agadez,NE,2020-02-19 23:35:23,19.75,10.25,59.77,22,0,8.5
483,Qixia,CN,2020-02-19 23:35:24,37.3,120.83,37.0,86,0,3.69
484,Karratha,AU,2020-02-19 23:35:24,-20.74,116.85,85.35,81,0,1.81
485,Bubaque,GW,2020-02-19 23:35:24,11.28,-15.83,79.14,75,11,16.73
486,Atambua,ID,2020-02-19 23:35:24,-9.11,124.89,77.61,85,99,3.22
487,Yahotyn,UA,2020-02-19 23:35:24,50.28,31.76,33.8,80,58,4.47
488,Leeton,AU,2020-02-19 23:35:25,-34.57,146.4,64.4,55,0,9.17
489,Council Bluffs,US,2020-02-19 23:35:25,41.26,-95.86,21.2,73,90,13.87
490,Tocopilla,CL,2020-02-19 23:35:25,-22.09,-70.2,65.62,47,100,0.89
491,Yazman,PK,2020-02-19 23:35:25,29.12,71.74,58.12,59,0,17.65
492,Bose,IT,2020-02-19 23:35:26,45.46,8.01,48.0,36,0,4.7
493,Honiara,SB,2020-02-19 23:35:26,-9.43,159.95,86.0,79,40,6.93
494,Luang Prabang,LA,2020-02-19 23:35:26,19.89,102.13,56.3,82,98,1.25
495,Mitu,CO,2020-02-19 23:33:14,1.2,-70.17,77.31,82,75,2.19
496,Milkovo,RU,2020-02-19 23:35:27,54.72,158.62,4.26,85,0,1.74
497,Biltine,TD,2020-02-19 23:35:27,14.53,20.92,69.1,23,0,17.13
498,Chara,RU,2020-02-19 23:35:27,56.91,118.26,-17.03,80,5,0.2
499,Zlobin,HR,2020-02-19 23:35:27,45.29,14.65,50.0,39,20,26.4
500,Sumenep,ID,2020-02-19 23:35:27,-7.02,113.87,79.27,83,92,9.95
501,Cahokia,US,2020-02-19 23:35:28,38.57,-90.19,41.0,55,1,8.05
502,Kulhudhuffushi,MV,2020-02-19 23:30:34,6.62,73.07,81.45,67,0,11.52
503,Inuvik,CA,2020-02-19 23:30:31,68.35,-133.72,17.6,85,90,10.29
504,Cruz Alta,BR,2020-02-19 23:35:28,-28.64,-53.61,73.4,73,58,3.36
505,Yagodnoye,RU,2020-02-19 23:35:28,62.55,149.67,-13.88,95,84,2.3
506,Worland,US,2020-02-19 23:35:29,44.02,-107.96,24.8,58,1,3.36
507,Usinsk,RU,2020-02-19 23:35:29,65.99,57.53,28.99,98,100,8.39
508,Sosnovo-Ozerskoye,RU,2020-02-19 23:35:29,52.52,111.54,0.93,94,100,5.28
509,Nawa,IN,2020-02-19 23:35:30,27.02,75.0,58.5,36,100,6.8
510,Middelburg,ZA,2020-02-19 23:35:30,-25.78,29.46,60.04,96,69,8.3
511,Takoradi,GH,2020-02-19 23:35:30,4.88,-1.76,78.19,91,68,3.31
512,Williams Lake,CA,2020-02-19 23:34:39,52.14,-122.14,35.6,43,20,13.87
513,Palauig,PH,2020-02-19 23:35:31,15.44,119.9,75.25,54,0,1.36
514,Oyama,JP,2020-02-19 23:35:31,36.3,139.8,46.0,51,75,3.36
515,Kalmunai,LK,2020-02-19 23:31:27,7.42,81.82,79.75,75,93,15.43
516,Barber,CW,2020-02-19 23:35:31,12.28,-69.07,80.6,78,20,13.87
517,Gewane,ET,2020-02-19 23:35:31,10.17,40.65,76.41,37,34,1.97
518,Segovia,ES,2020-02-19 23:35:32,41.17,-4.0,42.01,66,40,5.12
519,Quelimane,MZ,2020-02-19 23:35:32,-17.88,36.89,80.6,88,20,2.24
520,Dudinka,RU,2020-02-19 23:35:32,69.41,86.18,12.2,92,75,31.32
521,Palamos,ES,2020-02-19 23:35:32,41.85,3.13,48.99,100,5,2.24
522,Bowen,AU,2020-02-19 23:35:32,-20.02,148.23,90.0,74,40,1.12
523,Zarate,AR,2020-02-19 23:35:33,-34.1,-59.03,77.0,44,0,6.93
524,Aksu,CN,2020-02-19 23:35:33,41.12,80.26,27.54,48,0,2.8
525,Mendi,PG,2020-02-19 23:35:33,-6.18,143.65,57.31,96,100,1.99
526,Bloomington,US,2020-02-19 23:34:01,44.84,-93.3,12.2,43,20,8.05
527,Porto Murtinho,BR,2020-02-19 23:35:33,-21.7,-57.88,88.81,55,100,6.69
528,Palo Alto,US,2020-02-19 23:35:34,37.44,-122.14,69.01,55,5,9.17
529,Ribnitz-Damgarten,DE,2020-02-19 23:35:34,54.25,12.47,42.01,80,75,14.99
530,Itau De Minas,BR,2020-02-19 23:35:34,-20.74,-46.75,68.43,90,97,3.4
531,Semey,KZ,2020-02-19 23:33:04,50.41,80.23,25.09,84,100,9.82
532,Tak,TH,2020-02-19 23:35:35,16.58,98.83,75.0,82,59,3.24
533,Road Town,VG,2020-02-19 23:35:33,18.42,-64.62,78.8,74,20,10.29
534,Keetmanshoop,NA,2020-02-19 23:35:35,-26.58,18.13,80.2,50,62,8.21
535,Jeremie,HT,2020-02-19 23:35:35,18.65,-74.12,69.75,92,67,0.67
536,Kaniama,CD,2020-02-19 23:35:35,-7.57,24.18,66.92,97,67,3.02
537,Segezha,RU,2020-02-19 23:35:36,63.74,34.32,25.38,93,99,9.26
538,Lerwick,GB,2020-02-19 23:35:36,60.15,-1.15,44.6,93,100,27.51
539,Fenoarivo,MG,2020-02-19 23:35:36,-18.93,47.44,66.2,93,75,5.82
540,South River,US,2020-02-19 23:35:36,40.45,-74.39,45.0,28,1,3.36
541,Crotone,IT,2020-02-19 23:35:36,39.09,17.12,49.84,68,0,8.68
542,Chimoio,MZ,2020-02-19 23:35:37,-19.12,33.48,75.2,83,20,2.44
543,Saint-Louis,SN,2020-02-19 23:35:37,16.33,-15.0,82.4,24,66,2.24
